date,mean_prox,AR,snow_depth,tmin_avgC,fSCA,hunting,feeding,N
1/1/2017,0.132291667,0.169270833,0.81345173,-21.8064003,0.852590712,0,0,16
1/2/2017,0.102604167,0.132291667,0.793528233,-21.93720016,0.854835633,0,0,16
1/3/2017,0.064583333,0.102604167,0.806533698,-21.52799988,0.856236088,0,0,16
1/4/2017,0.097395833,0.064583333,0.827735883,-20.49899979,0.856412487,0,0,16
1/5/2017,0.13125,0.097395833,0.817256831,-22.2723999,0.855534116,0,0,16
1/6/2017,0.143229167,0.13125,0.875464481,-24.29340019,0.854092828,0,0,16
1/7/2017,0.126041667,0.143229167,0.8556102,-26.07720032,0.852580766,0,1,16
1/8/2017,0.234375,0.126041667,0.807928962,-27.51040039,0.851843656,0,1,16
1/9/2017,0.2875,0.234375,0.840360656,-26.50640049,0.852529883,0,1,16
1/10/2017,0.282291667,0.2875,1.065785064,-22.54560032,0.854803303,0,1,16
1/11/2017,0.290625,0.282291667,1.265336976,-17.74799995,0.858255906,0,1,16
1/12/2017,0.2640625,0.290625,1.398495446,-13.9657999,0.861956234,0,1,16
1/13/2017,0.215104167,0.2640625,1.522098361,-13.26540012,0.864728461,0,1,16
1/14/2017,0.277048611,0.215104167,1.239459016,-15.7262001,0.865436522,0,1,16
1/15/2017,0.359895833,0.277048611,1.184016393,-19.00220032,0.86369151,0,1,16
1/16/2017,0.4171875,0.359895833,1.14179235,-22.36960049,0.860011783,0,1,16
1/17/2017,0.480729167,0.4171875,1.107892532,-24.73680038,0.855522517,0,1,16
1/18/2017,0.351041667,0.480729167,1.079134791,-24.03880005,0.851260034,0,1,16
1/19/2017,0.248958333,0.351041667,1.047812386,-22.77360001,0.847833463,0,1,16
1/20/2017,0.219791667,0.248958333,1.025508197,-19.95679989,0.84520331,0,1,16
1/21/2017,0.216145833,0.219791667,1.062921676,-17.47219982,0.842811722,0,1,16
1/22/2017,0.2765625,0.216145833,1.042830601,-14.97599983,0.840457634,0,1,16
1/23/2017,0.297395833,0.2765625,1.031559199,-12.98659992,0.838015556,0,1,16
1/24/2017,0.369270833,0.297395833,1.049300546,-11.45200005,0.835840858,0,1,16
1/25/2017,0.38125,0.369270833,1.108905282,-12.45020008,0.834543875,0,1,16
1/26/2017,0.338541667,0.38125,1.15857377,-13.1948,0.834896541,0,1,16
1/27/2017,0.373958333,0.338541667,1.10987796,-15.64340019,0.837872459,0,1,16
1/28/2017,0.321231618,0.373958333,1.097857923,-18.30200024,0.843695761,0,1,17
1/29/2017,0.306525735,0.321231618,1.076834244,-20.13360023,0.851192724,0,1,17
1/30/2017,0.310202206,0.306525735,1.057355191,-20.8302002,0.858996612,0,1,17
1/31/2017,0.337316176,0.310202206,1.04026776,-20.89360008,0.865960023,0,1,17
2/1/2017,0.369485294,0.337316176,1.009876138,-17.56019993,0.871511144,0,1,17
2/2/2017,0.355238971,0.369485294,1.004846995,-14.82559986,0.875473235,0,1,17
2/3/2017,0.291819853,0.355238971,0.987863388,-13.57919979,0.877859154,0,1,17
2/4/2017,0.422334559,0.291819853,1.002167577,-12.06159973,0.878728104,0,1,17
2/5/2017,0.434283088,0.422334559,1.183739526,-9.602799892,0.878329909,0,1,17
2/6/2017,0.375919118,0.434283088,1.316978142,-9.11439991,0.877118737,0,1,17
2/7/2017,0.378676471,0.375919118,1.318265938,-8.197399998,0.87577709,0,1,17
2/8/2017,0.389705882,0.378676471,1.504544627,-6.792399979,0.874943855,0,1,17
2/9/2017,0.313878676,0.389705882,1.500200364,-5.717599964,0.874746017,0,1,17
2/10/2017,0.239430147,0.313878676,1.485639344,-5.117799926,0.874525453,0,1,17
2/11/2017,0.284466912,0.239430147,1.356087432,-5.169999957,0.873646033,0,1,17
2/12/2017,0.263327206,0.284466912,1.289071038,-7.454399848,0.87145307,0,1,17
2/13/2017,0.261948529,0.263327206,1.259969035,-9.622799754,0.869190094,0,1,17
2/14/2017,0.248621324,0.261948529,1.227116576,-11.60319993,0.867649297,0,1,17
2/15/2017,0.233915441,0.248621324,1.179992714,-14.33219986,0.867303061,0,1,17
2/16/2017,0.248161765,0.233915441,1.158154827,-16.09459991,0.867630036,0,1,17
2/17/2017,0.280790441,0.248161765,1.153340619,-14.84759998,0.86773482,0,1,17
2/18/2017,0.220128676,0.280790441,1.174553734,-12.68900013,0.866804542,0,1,17
2/19/2017,0.255974265,0.220128676,1.167839709,-10.05759997,0.864960808,0,1,17
2/20/2017,0.239430147,0.255974265,1.202526412,-8.475400019,0.86288945,0,1,17
2/21/2017,0.201286765,0.239430147,1.386834244,-6.960199976,0.861394236,0,1,17
2/22/2017,0.278033088,0.201286765,1.521409836,-6.072600031,0.861120322,0,1,17
2/23/2017,0.266084559,0.278033088,1.547344262,-6.865799952,0.861994888,0,1,17
2/24/2017,0.299632353,0.266084559,1.496404372,-8.929799938,0.863509417,0,1,17
2/25/2017,0.272332317,0.299632353,1.483990893,-10.94099979,0.864923859,0,1,41
2/26/2017,0.309911616,0.272332317,1.472167577,-13.44039993,0.865734578,0,1,45
2/27/2017,0.300189394,0.309911616,1.438650273,-15.50039997,0.866005553,0,1,45
2/28/2017,0.31104798,0.300189394,1.411981785,-16.20179996,0.866382781,0,1,45
3/1/2017,0.326830808,0.31104798,1.433759563,-16.88779984,0.867716949,0,1,45
3/2/2017,0.298926768,0.326830808,1.435714026,-16.86539993,0.870104338,0,1,45
3/3/2017,0.285479798,0.298926768,1.420510018,-15.50619984,0.872468319,0,1,45
3/4/2017,0.270075758,0.285479798,1.370652095,-14.3461998,0.873129013,0,1,45
3/5/2017,0.282070707,0.270075758,1.343779599,-12.60619984,0.870794895,0,1,45
3/6/2017,0.299242424,0.282070707,1.306491803,-11.49799995,0.865350816,0,1,45
3/7/2017,0.304608586,0.299242424,1.316863388,-10.99500008,0.857602534,0,1,45
3/8/2017,0.264772727,0.304608586,1.350174863,-11.35240002,0.849298106,0,1,45
3/9/2017,0.19709596,0.264772727,1.428198543,-10.35819998,0.842355768,0,1,45
3/10/2017,0.219760101,0.19709596,1.540748634,-9.596800041,0.837806224,0,1,45
3/11/2017,0.27790404,0.219760101,1.537510018,-8.218200111,0.835323655,0,1,45
3/12/2017,0.315286195,0.27790404,1.479954463,-6.695000076,0.833810543,0,1,45
3/13/2017,0.29229798,0.315286195,1.433692168,-5.273200035,0.831708142,0,1,45
3/14/2017,0.285353535,0.29229798,1.406398907,-5.040000057,0.827342607,0,1,45
3/15/2017,0.265025253,0.285353535,1.349641166,-5.21340003,0.819197127,0,1,45
3/16/2017,0.223042929,0.265025253,1.24615847,-5.107200003,0.806223256,0,1,45
3/17/2017,0.251893939,0.223042929,1.203484517,-4.063999987,0.788096618,0,1,45
3/18/2017,0.258585859,0.251893939,1.113897996,-3.241200018,0.765274635,0,1,45
3/19/2017,0.287310606,0.258585859,1.059357013,-2.661199999,0.738805072,0,1,45
3/20/2017,0.308207071,0.287310606,0.946555556,-2.040000004,0.71018498,0,1,45
3/21/2017,0.351957071,0.308207071,0.897726776,-1.388599998,0.681040546,0,1,45
3/22/2017,0.336363636,0.351957071,0.899038251,-1.0448,0.652918632,0,1,45
3/23/2017,0.185479798,0.336363636,0.836644809,-0.958199982,0.627531523,0,1,45
3/24/2017,0.181502525,0.185479798,0.82454827,-1.66639996,0.606049902,0,0,45
3/25/2017,0.147348485,0.181502525,0.818156648,-3.136399995,0.588666777,0,0,45
3/26/2017,0.177588384,0.147348485,0.798775956,-4.184800027,0.573955347,0,0,45
3/27/2017,0.169133192,0.177588384,0.848327869,-5.822200012,0.559205078,0,0,44
3/28/2017,0.107954545,0.169133192,0.828247723,-6.246799994,0.541920991,0,0,44
3/29/2017,0.159487315,0.107954545,0.805641166,-6.426200056,0.521698774,0,0,44
3/30/2017,0.11517165,0.159487315,0.775976321,-6.39720006,0.500318682,0,0,43
3/31/2017,0.156699889,0.11517165,0.746947177,-5.480400038,0.481435383,0,0,43
4/1/2017,0.131678281,0.156699889,0.823318761,-4.476000071,0.468795809,0,0,42
4/2/2017,0.105030488,0.131678281,0.760965392,-4.575200081,0.463719878,0,0,41
4/3/2017,0.147937411,0.105030488,0.721382514,-4.599000072,0.464697653,0,0,38
4/4/2017,0.169106607,0.147937411,0.736604736,-5.576599979,0.468285639,0,0,37
4/5/2017,0.148237179,0.169106607,0.774107468,-7.889199924,0.471671298,0,0,40
4/6/2017,0.107612179,0.148237179,0.767779599,-9.32159996,0.473437383,0,0,40
4/7/2017,0.100225225,0.107612179,0.733193078,-9.394199944,0.472739819,0,0,37
4/8/2017,0.109328078,0.100225225,0.657092896,-8.612399912,0.46945296,0,0,37
4/9/2017,0.15746997,0.109328078,0.616318761,-7.3546,0.463144103,0,0,37
4/10/2017,0.13673048,0.15746997,0.660371585,-6.832799959,0.453500337,0,0,37
4/11/2017,0.117398649,0.13673048,0.723566485,-7.090399981,0.440888159,0,0,37
4/12/2017,0.087896825,0.117398649,0.746466302,-7.645000029,0.426240707,0,0,36
4/13/2017,0.122326203,0.087896825,0.726945355,-7.696200037,0.41094437,0,0,34
4/14/2017,0.090909091,0.122326203,0.632657559,-7.199800014,0.3961497,0,0,33
4/15/2017,0.064390121,0.090909091,0.548446266,-6.970800114,0.38243368,0,0,32
4/16/2017,0.060036946,0.064390121,0.547613843,-6.691400051,0.369842155,0,0,29
4/17/2017,0.05875,0.060036946,0.538205829,-6.524600029,0.358199145,0,0,25
4/18/2017,0.053125,0.05875,0.525850638,-6.353000021,0.347248136,0,0,25
4/19/2017,0.054761905,0.053125,0.510602914,-5.931800008,0.33733211,0,0,21
4/20/2017,0.095065789,0.054761905,0.678526412,-5.28440001,0.329065051,0,0,20
4/21/2017,0.072303922,0.095065789,0.637169399,-4.459000039,0.322510359,0,0,18
4/22/2017,0.067555147,0.072303922,0.642976321,-4.492000031,0.317819896,0,0,17
4/23/2017,0.033333333,0.067555147,0.68307286,-5.700600076,0.314763468,0,0,15
4/24/2017,0.025568182,0.033333333,0.618182149,-5.795200086,0.312826522,0,0,12
4/25/2017,0.0140625,0.025568182,0.572460838,-5.318400073,0.311599632,0,0,16
4/26/2017,0.025,0.0140625,0.641542805,-5.053000045,0.310864332,0,0,16
4/27/2017,0.047368421,0.025,0.648821494,-4.621000075,0.3106043,0,0,20
4/28/2017,0.05375,0.047368421,0.715149362,-4.132400012,0.310574961,0,0,25
4/29/2017,0.037549407,0.05375,0.804222222,-5.157000017,0.310302071,0,0,23
4/30/2017,0.086538462,0.037549407,0.827136612,-6.268000031,0.309111027,0,0,14
5/1/2017,0.036363636,0.086538462,0.783018215,-6.637199974,0.306554167,0,0,11
1/1/2018,0.093616643,0.087202381,0.386673953,-11.31959982,0.850074184,0,0,38
1/2/2018,0.107638889,0.093616643,0.374367942,-13.54799967,0.857595742,0,0,37
1/3/2018,0.073385886,0.107638889,0.363100182,-16.53019972,0.862994426,0,0,37
1/4/2018,0.101045884,0.073385886,0.301255009,-19.04419975,0.865296842,0,0,39
1/5/2018,0.10205803,0.101045884,0.29556102,-18.38619976,0.864882491,0,0,39
1/6/2018,0.140350877,0.10205803,0.30687796,-16.49659977,0.863036229,0,0,39
1/7/2018,0.149375843,0.140350877,0.30091439,-13.59039993,0.86097526,0,0,39
1/8/2018,0.16995614,0.149375843,0.319136612,-11.83579979,0.859218034,0,0,39
1/9/2018,0.182945344,0.16995614,0.313387978,-10.85339985,0.857245708,0,0,39
1/10/2018,0.244310897,0.182945344,0.316428051,-8.891199875,0.854479136,0,0,40
1/11/2018,0.310016026,0.244310897,0.440205829,-9.163199997,0.850267058,0,0,40
1/12/2018,0.281490385,0.310016026,0.579744991,-10.37420006,0.846452301,0,0,40
1/13/2018,0.182164634,0.281490385,0.587712204,-9.027000141,0.844063341,0,0,41
1/14/2018,0.144512195,0.182164634,0.655613843,-9.153999996,0.843226872,0,0,41
1/15/2018,0.114176829,0.144512195,0.62452459,-10.50500002,0.843316565,0,0,41
1/16/2018,0.138719512,0.114176829,0.599378871,-11.62440004,0.843092412,0,0,42
1/17/2018,0.181270764,0.138719512,0.580453552,-12.76080008,0.842304043,0,0,43
1/18/2018,0.183208749,0.181270764,0.487123862,-14.65380001,0.841004309,0,0,43
1/19/2018,0.126176633,0.183208749,0.476626594,-14.48100014,0.839621521,0,0,43
1/20/2018,0.147702104,0.126176633,0.495167577,-13.94660015,0.838801899,0,0,43
1/21/2018,0.148255814,0.147702104,0.532912568,-13.34899998,0.839209584,0,0,43
1/22/2018,0.12666113,0.148255814,0.538276867,-13.82579975,0.841301046,0,0,43
1/23/2018,0.135797342,0.12666113,0.53103643,-14.61619968,0.845045922,0,0,43
1/24/2018,0.116002215,0.135797342,0.562743169,-15.3489996,0.849629813,0,0,43
1/25/2018,0.127837763,0.116002215,0.533622951,-16.65579967,0.853677357,0,0,43
1/26/2018,0.182447398,0.127837763,0.542306011,-16.31259975,0.856196369,0,0,43
1/27/2018,0.149640089,0.182447398,0.564726776,-14.61419983,0.856766305,0,0,43
1/28/2018,0.164521041,0.149640089,0.55729326,-12.84699993,0.855610846,0,0,43
1/29/2018,0.121400886,0.164521041,0.63417122,-10.99219999,0.853438929,0,0,43
1/30/2018,0.232765781,0.121400886,0.662852459,-8.998599911,0.851084765,0,0,43
1/31/2018,0.204388151,0.232765781,0.549703097,-7.551599884,0.848721443,0,0,43
2/1/2018,0.159468439,0.204388151,0.49120765,-7.286800003,0.845961404,0,0,43
2/2/2018,0.151854928,0.159468439,0.496887067,-7.956400108,0.843085668,0,0,43
2/3/2018,0.192829457,0.151854928,0.488318761,-7.988800049,0.840305843,0,0,43
2/4/2018,0.178086932,0.192829457,0.601970856,-7.673800039,0.837599258,0,0,43
2/5/2018,0.154000554,0.178086932,0.568003643,-7.388200092,0.834809225,0,0,43
2/6/2018,0.149224806,0.154000554,0.628983607,-6.545800018,0.831534515,0,0,43
2/7/2018,0.183900886,0.149224806,0.590114754,-5.286999989,0.826861929,0,0,43
2/8/2018,0.185215947,0.183900886,0.583120219,-5.473400021,0.821235023,0,0,43
2/9/2018,0.165559247,0.185215947,0.603377049,-5.288600063,0.815944032,0,0,43
2/10/2018,0.2535299,0.165559247,0.556502732,-7.170200014,0.812935724,0,0,43
2/11/2018,0.180301772,0.2535299,0.537298725,-9.544599867,0.813676938,0,0,43
2/12/2018,0.152408638,0.180301772,0.52640255,-11.62059999,0.818433024,0,0,43
2/13/2018,0.136420266,0.152408638,0.515801457,-12.85479999,0.825700985,0,0,43
2/14/2018,0.131575305,0.136420266,0.567575592,-15.03979988,0.833178037,0,0,43
2/15/2018,0.147978959,0.131575305,0.555479053,-14.92939987,0.838913372,0,0,43
2/16/2018,0.223283499,0.147978959,0.575446266,-14.34740009,0.84273057,0,0,43
2/17/2018,0.13835825,0.223283499,0.598495446,-13.82479992,0.84542595,0,0,43
2/18/2018,0.140642303,0.13835825,0.621284153,-13.29659996,0.848417542,0,0,43
2/19/2018,0.133928571,0.140642303,0.64048816,-13.47440014,0.852650219,0,0,43
2/20/2018,0.193452381,0.133928571,0.815140255,-15.33460007,0.858163001,0,0,43
2/21/2018,0.151370432,0.193452381,0.815570128,-17.05179996,0.864253617,0,0,43
2/22/2018,0.181962901,0.151370432,0.765994536,-18.59979992,0.869896268,0,0,43
2/23/2018,0.156976744,0.181962901,0.685845173,-20.87279968,0.8737327,0,0,43
2/24/2018,0.155661683,0.156976744,0.687123862,-21.94759941,0.874985935,0,0,43
2/25/2018,0.18694629,0.155661683,0.690176685,-21.36079941,0.874069351,0,0,43
2/26/2018,0.219130676,0.18694629,0.753553734,-19.70799942,0.872298532,0,0,43
2/27/2018,0.234219269,0.219130676,0.780686703,-17.85259953,0.870942983,0,0,43
2/28/2018,0.274432447,0.234219269,0.804508197,-17.04399967,0.870893413,0,0,43
3/1/2018,0.200442968,0.274432447,0.779513661,-16.98179989,0.872539664,0,0,43
3/2/2018,0.184800664,0.200442968,0.682622951,-16.57679996,0.875754255,0,0,43
3/3/2018,0.19379845,0.184800664,0.725269581,-15.52059994,0.879574444,0,0,43
3/4/2018,0.199404762,0.19379845,0.728777778,-14.7145998,0.882732406,0,0,43
3/5/2018,0.207087486,0.199404762,0.717094718,-13.65439987,0.88399968,0,0,43
3/6/2018,0.230620155,0.207087486,0.764836066,-12.66499977,0.882889566,0,0,43
3/7/2018,0.158153378,0.230620155,0.789169399,-13.18539963,0.879912328,0,0,43
3/8/2018,0.13891196,0.158153378,0.770236794,-15.05299988,0.876816452,0,0,43
3/9/2018,0.167774086,0.13891196,0.754220401,-15.75480003,0.875261889,0,0,43
3/10/2018,0.143687708,0.167774086,0.738087432,-14.85100002,0.875814768,0,0,43
3/11/2018,0.141971207,0.143687708,0.767043716,-15.09860001,0.877533156,0,0,43
3/12/2018,0.268272425,0.141971207,0.755041894,-14.3262001,0.878709556,0,0,43
3/13/2018,0.138496678,0.268272425,0.745774135,-12.71219997,0.877788301,0,0,43
3/14/2018,0.12555371,0.138496678,0.731728597,-12.3355999,0.873937147,0,0,43
3/15/2018,0.144587486,0.12555371,0.674284153,-12.03859987,0.867224138,0,0,43
3/16/2018,0.158914729,0.144587486,0.6668051,-10.49359999,0.858578454,0,0,43
3/17/2018,0.16728959,0.158914729,0.682397086,-9.20880003,0.849151565,0,0,43
3/18/2018,0.199889258,0.16728959,0.672497268,-9.491999912,0.83981694,0,0,43
3/19/2018,0.175110742,0.199889258,0.70726776,-9.94119997,0.830738799,0,0,43
3/20/2018,0.176218162,0.175110742,0.698817851,-10.64419994,0.821166428,0,0,43
3/21/2018,0.120501107,0.176218162,0.679602914,-10.78719997,0.80985171,0,0,43
3/22/2018,0.090739203,0.120501107,0.67924408,-10.52779999,0.795848881,0,0,43
3/23/2018,0.106312292,0.090739203,0.688821494,-8.347800064,0.779457198,0,0,43
3/24/2018,0.100156884,0.106312292,0.67782878,-6.721399975,0.762040134,0,0,43
3/25/2018,0.117940199,0.100156884,0.663,-6.482599926,0.745643175,0,0,43
3/26/2018,0.088593577,0.117940199,0.669080146,-6.49139986,0.732280006,0,0,43
3/27/2018,0.091638981,0.088593577,0.671830601,-7.284599972,0.72298414,0,0,43
3/28/2018,0.108042636,0.091638981,0.68508561,-9.357199955,0.717356106,0,0,43
3/29/2018,0.108181063,0.108042636,0.674469945,-10.13400002,0.714327775,0,0,43
3/30/2018,0.082087486,0.108181063,0.690989071,-10.61660004,0.712655939,0,0,43
3/31/2018,0.092884828,0.082087486,0.674147541,-9.89640007,0.711108828,0,0,43
4/1/2018,0.117940199,0.092884828,0.614899818,-8.538599968,0.708566068,0,0,43
4/2/2018,0.105066445,0.117940199,0.613985428,-7.268599987,0.703938774,0,0,43
4/3/2018,0.130052602,0.105066445,0.603145719,-8.381599903,0.69641,0,0,43
4/4/2018,0.088662791,0.130052602,0.689628415,-9.73399992,0.686026115,0,0,43
4/5/2018,0.08049557,0.088662791,0.676834244,-9.978199863,0.673254399,0,0,43
4/6/2018,0.112587671,0.08049557,0.665005464,-9.369399881,0.658791717,0,0,43
4/7/2018,0.12775842,0.112587671,0.620663024,-8.699999857,0.643311737,0,0,42
4/8/2018,0.12318525,0.12775842,0.657320583,-6.6401999,0.627234923,0,0,42
4/9/2018,0.087761324,0.12318525,0.597145719,-4.349199915,0.610784354,0,0,42
4/10/2018,0.06075784,0.087761324,0.705284153,-4.63319993,0.593823732,0,0,42
4/11/2018,0.061788762,0.06075784,0.629041894,-5.512199974,0.576048106,0,0,38
4/12/2018,0.083417679,0.061788762,0.561595628,-5.291999984,0.557108518,0,0,39
4/13/2018,0.07272404,0.083417679,0.507069217,-6.260600066,0.536415878,0,0,38
4/14/2018,0.067392038,0.07272404,0.68042623,-7.009800124,0.514071214,0,0,39
4/15/2018,0.07202381,0.067392038,0.674967213,-7.256800056,0.490801568,0,0,36
4/16/2018,0.066287879,0.07202381,0.619750455,-6.900999999,0.467727604,0,0,34
4/17/2018,0.050913547,0.066287879,0.54731694,-7.841800022,0.446298291,0,0,34
4/18/2018,0.08203125,0.050913547,0.462409836,-7.903399944,0.427395992,0,0,32
4/19/2018,0.060250947,0.08203125,0.509912568,-8.324999905,0.411370349,0,0,33
4/20/2018,0.054807692,0.060250947,0.487,-7.087599993,0.397520035,0,0,26
4/21/2018,0.041041667,0.054807692,0.456409836,-6.729800034,0.384912118,0,0,25
4/22/2018,0.036513158,0.041041667,0.417599271,-6.300400019,0.372219231,0,0,20
4/23/2018,0.063230994,0.036513158,0.376925319,-4.915400028,0.358973412,0,0,19
4/24/2018,0.057236842,0.063230994,0.34664663,-3.513399982,0.345065288,0,0,20
4/25/2018,0.048245614,0.057236842,0.374191257,-4.223199987,0.331410892,0,0,19
4/26/2018,0.05994152,0.048245614,0.360821494,-4.899199963,0.31859244,0,0,19
4/27/2018,0.082602339,0.05994152,0.331409836,-4.905399942,0.30737786,0,0,19
4/28/2018,0.052849265,0.082602339,0.321187614,-4.766799951,0.297808795,0,0,17
4/29/2018,0.086538462,0.052849265,0.301023679,-3.565399992,0.289587355,0,0,14
4/30/2018,0.097222222,0.086538462,0.270897996,-2.776599991,0.28231963,0,0,9
5/1/2018,0.097727273,0.097222222,0.26826776,-2.277199996,0.275330011,0,0,11
1/1/2019,0.194230769,0.169615385,0.449752277,-20.23160038,0.840749592,0,0,26
1/2/2019,0.199038462,0.194230769,0.428766849,-22.74320049,0.841347192,0,0,26
1/3/2019,0.154230769,0.199038462,0.419484517,-23.51760044,0.840851436,0,0,26
1/4/2019,0.144615385,0.154230769,0.411404372,-24.35740032,0.839170292,0,0,26
1/5/2019,0.113871795,0.144615385,0.403739526,-25.34740028,0.837280266,0,0,26
1/6/2019,0.16475641,0.113871795,0.395189435,-23.02260017,0.836453287,0,0,26
1/7/2019,0.203269231,0.16475641,0.387553734,-19.30580006,0.837471908,0,0,26
1/8/2019,0.186730769,0.203269231,0.439103825,-18.2671999,0.839866824,0,0,26
1/9/2019,0.075,0.186730769,0.498384335,-18.57559986,0.842753481,0,0,26
1/10/2019,0.090846154,0.075,0.482493625,-17.29419975,0.845531655,0,0,26
1/11/2019,0.103076923,0.090846154,0.467715847,-15.85859985,0.847878417,0,0,26
1/12/2019,0.127115385,0.103076923,0.471770492,-17.39279995,0.84970095,0,0,26
1/13/2019,0.120769231,0.127115385,0.461358834,-17.93140011,0.851051134,0,0,26
1/14/2019,0.095192308,0.120769231,0.452591985,-18.11020031,0.851737327,0,0,26
1/15/2019,0.099038462,0.095192308,0.444901639,-20.03560028,0.852037767,0,0,26
1/16/2019,0.132884615,0.099038462,0.445094718,-22.26600037,0.852103738,0,0,26
1/17/2019,0.154410256,0.132884615,0.440264117,-20.47400017,0.852169185,0,0,26
1/18/2019,0.135192308,0.154410256,0.461912568,-17.52040005,0.852301364,0,0,26
1/19/2019,0.169615385,0.135192308,0.533103825,-15.09979992,0.85213864,0,0,26
